"REPORTING_PERIOD_START","REPORTING_PERIOD_END","ORG_CODE","ORG_NAME","ORG_LEVEL","DIMENSION","COUNT_OF","MEASURE","MEASURE_DESC","MEASURE_2","MEASURE_2_DESC","MEASURE_VALUE","MEASURE_VALUE_0_18","MEASURE_VALUE_19_64","MEASURE_VALUE_65_PLUS"
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","0 to 4","","046","Nutrition and Dietetics",50,50,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","0 to 4","","058","Safeguarding",65,65,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","0 to 4","","059","Skin Problems",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","0 to 4","","062","Speech and Language Problems",115,115,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","0 to 4","","071","Multiple Complex Communication Difficulties",20,20,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","0 to 4","","082","Maternal Mood Problems",55,55,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","10 to 14","","015","Continence Problems",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","10 to 14","","039","Looked After Children",15,15,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","10 to 14","","042","Mobility Problems",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","10 to 14","","043","Musculoskeletal Problems",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","10 to 14","","046","Nutrition and Dietetics",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","10 to 14","","059","Skin Problems",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","10 to 14","","062","Speech and Language Problems",20,20,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","10 to 14","","071","Multiple Complex Communication Difficulties",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","10 to 14","","078","Minor Surgery",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","100 to 104","","015","Continence Problems",15,0,0,15
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","100 to 104","","026","End of Life Support",5,0,0,5
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","100 to 104","","032","Feeding/Swallowing Problems",5,0,0,5
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","100 to 104","","999","Reason for referral not known",20,0,0,20
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","105 to 109","","015","Continence Problems",5,0,0,5
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","015","Continence Problems",5,5,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","032","Feeding/Swallowing Problems",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","034","Head Injury",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","039","Looked After Children",20,20,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","042","Mobility Problems",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","043","Musculoskeletal Problems",30,20,10,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","046","Nutrition and Dietetics",10,10,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","049","Pain/Symptom Control",5,5,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","059","Skin Problems",10,10,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","062","Speech and Language Problems",10,10,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","071","Multiple Complex Communication Difficulties",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","078","Minor Surgery",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","15 to 19","","999","Reason for referral not known",5,5,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","003","Antenatal Care",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","011","Cerebral Palsy",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","015","Continence Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","018","Diabetes",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","042","Mobility Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","043","Musculoskeletal Problems",35,0,35,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","046","Nutrition and Dietetics",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","049","Pain/Symptom Control",10,0,10,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","059","Skin Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","078","Minor Surgery",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","082","Maternal Mood Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","20 to 24","","999","Reason for referral not known",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","001","Accident/Trauma",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","015","Continence Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","018","Diabetes",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","031","Family Support",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","032","Feeding/Swallowing Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","033","Foot Care/Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","043","Musculoskeletal Problems",40,0,40,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","046","Nutrition and Dietetics",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","049","Pain/Symptom Control",10,0,10,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","059","Skin Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","078","Minor Surgery",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","082","Maternal Mood Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","25 to 29","","999","Reason for referral not known",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","002","Alopecia",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","003","Antenatal Care",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","015","Continence Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","018","Diabetes",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","032","Feeding/Swallowing Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","033","Foot Care/Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","042","Mobility Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","043","Musculoskeletal Problems",55,0,55,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","049","Pain/Symptom Control",15,0,15,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","059","Skin Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","078","Minor Surgery",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","082","Maternal Mood Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","30 to 34","","999","Reason for referral not known",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","35 to 39","","015","Continence Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","35 to 39","","018","Diabetes",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","35 to 39","","032","Feeding/Swallowing Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","35 to 39","","042","Mobility Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","35 to 39","","043","Musculoskeletal Problems",75,0,75,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","35 to 39","","046","Nutrition and Dietetics",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","35 to 39","","049","Pain/Symptom Control",10,0,10,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","35 to 39","","059","Skin Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","35 to 39","","082","Maternal Mood Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","35 to 39","","999","Reason for referral not known",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","40 to 44","","009","Cardiac Conditions",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","40 to 44","","015","Continence Problems",10,0,10,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","40 to 44","","018","Diabetes",10,0,10,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","40 to 44","","032","Feeding/Swallowing Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","40 to 44","","043","Musculoskeletal Problems",70,0,70,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","40 to 44","","046","Nutrition and Dietetics",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","40 to 44","","049","Pain/Symptom Control",15,0,15,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","40 to 44","","059","Skin Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","40 to 44","","078","Minor Surgery",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","40 to 44","","999","Reason for referral not known",10,0,10,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","009","Cardiac Conditions",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","015","Continence Problems",10,0,10,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","018","Diabetes",10,0,10,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","028","Equipment Provision",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","032","Feeding/Swallowing Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","033","Foot Care/Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","042","Mobility Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","043","Musculoskeletal Problems",80,0,80,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","046","Nutrition and Dietetics",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","049","Pain/Symptom Control",25,0,25,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","059","Skin Problems",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","999","Reason for referral not known",5,0,5,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","015","Continence Problems",20,20,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","032","Feeding/Swallowing Problems",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","039","Looked After Children",10,10,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","042","Mobility Problems",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","043","Musculoskeletal Problems",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","046","Nutrition and Dietetics",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","058","Safeguarding",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","062","Speech and Language Problems",5,5,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","071","Multiple Complex Communication Difficulties",15,15,0,0
"2025-08-01","2025-08-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","002","Alopecia",5,0,5,0
